cid_model,pid_model
27376,4140
111016,12492
7845,450
29703,18255
173996,8247
51110,6504
152780,8125
28058,14666
115872,7508
31493,8849
111931,17102
169321,18048
179567,14334
139582,9099
158490,10780
102228,17324
173996,10315
71668,16429
119522,13280
17302,820
61583,849
59499,3314
71668,2028
117799,4492
29703,13576
180767,7066
77238,5844
90456,6679
28229,14174
146058,1029
142682,3068
174805,14173
170564,7853
75325,17702
130461,12936
28058,2681
173752,10156
89934,9452
76594,12240
169581,6078
120935,9524
50492,1347
103240,17091
166151,3656
132740,11491
96032,4171
12508,13318
126649,9297
136269,11965
104856,4972
52228,15571
61583,117
28058,3058
169581,3959
116287,13672
52695,8803
4387,11298
117229,15464
124784,14091
104346,112
159403,8703
164084,12061
17315,2206
165979,10142
54802,3928
133163,8277
72731,13278
21912,5440
169581,8040
27963,3050
38336,11885
69552,5399
165885,4604
117799,15791
60840,6816
179940,3446
18101,13142
7845,15421
37709,2529
42865,8705
27376,8955
144825,5157
52228,16981
173996,17391
139582,1010
179600,12228
61180,7607
15007,15377
42369,18033
165885,8806
156643,7051
79918,8359
27963,648
18101,12562
12061,12553
32662,11645
74779,358
136269,14288
178121,4451
61180,10928
75889,12791
134579,8351
118203,10643
108028,12802
146575,13779
9449,4702
82408,2378
54770,203
38782,4139
173747,9445
92860,6960
65424,13281
74779,1826
42865,5233
25558,3779
1083,523
10490,9204
164036,14122
20033,5797
154485,2589
61325,9609
135479,16742
179567,10032
118203,14978
164036,10199
146163,13693
174610,17518
106681,10319
118044,15567
147893,13059
166151,6757
50492,16854
66704,17160
66800,16634
52695,10438
166151,1064
160027,3913
57893,1643
134046,3722
151008,10475
31493,13975
151008,17031
85093,15174
118044,8009
165979,4058
123369,17701
102228,3492
147893,12752
24340,739
147969,17189
12061,17201
106681,17478
9300,5544
4417,7334
10490,2592
17302,5797
66800,14797
170564,8852
76594,11817
91173,756
31718,16899
61325,1917
97771,17553
104346,17187
89934,2823
7845,17393
118203,17715
19589,14746
173920,10894
38782,2841
117799,12171
7845,4096
120935,17523
179940,9984
62970,8418
81597,2244
180920,4178
61325,1229
179940,5466
58259,18124
128041,11311
62970,14857
32896,1692
32723,6615
158490,6627
38782,6979
106501,12331
18087,12456
38782,16651
79645,15613
173747,8236
164036,4659
158490,3485
43143,10581
131279,613
9449,13540
179567,13214
620,3154
17583,17499
4822,6765
80233,5089
5425,7398
176054,6138
160027,1496
153625,17009
19589,7614
180920,11442
169866,1533
27376,8109
82408,2176
20033,12674
164680,13530
126095,11244
179940,16100
43621,3012
62970,8340
150372,4504
173752,2244
173752,14298
150372,17858
180920,13345
169866,13383
75325,13126
7845,14891
71668,9448
101402,718
174610,2798
26085,5273
111016,11329
133163,1334
118203,17100
156097,9722
179940,6646
168763,1409
174805,2777
134579,10191
133183,15245
79645,17026
71668,7076
113974,651
37661,1394
165979,14734
141303,17955
57893,1451
150372,1908
71668,12798
118203,5857
31493,11173
17315,17359
180767,9007
135534,3969
147969,9734
116168,385
154485,4431
170564,1242
113974,14696
153625,16981
80233,14826
28229,4949
28058,12416
38782,14086
128164,13210
104346,14695
167414,9412
85093,12128
88743,12128
886,17078
170564,14435
10558,16974
1083,12453
61583,16499
168538,11651
74153,4658
85093,15822
58447,15177
56121,10235
19589,3546
69552,8590
173996,3750
17583,14068
92217,3442
132740,5391
136269,17690
82408,14010
139785,705
19436,5684
102070,381
12508,5413
168763,3534
169866,7507
886,3543
81597,897
179600,18177
50492,12058
143122,5837
16896,17462
9449,16527
23969,9636
131279,14822
104856,1814
15007,4323
113974,16527
53896,2817
179567,4848
52695,11599
151008,16040
147815,12660
43143,15486
180767,1177
54802,9348
173996,11397
60530,2640
134579,13290
108028,1349
106501,3680
43621,4889
4417,14535
60840,2171
158503,17966
128041,6978
124784,9652
177065,841
32662,14003
17302,7685
71668,7568
91059,15693
158503,11173
74153,18219
169581,13704
60530,13309
65424,6462
56416,14443
18101,8051
53511,1209
121711,15014
117229,2602
60295,11404
126649,11651
60840,15470
90456,6207
125625,812
56416,3500
32723,16617
61239,14729
5425,8765
151268,9414
25558,8934
120404,5358
176563,17357
12061,10596
180767,6997
7108,14255
118667,13346
101402,4054
21004,4201
37709,15267
147815,5846
64576,4760
169581,607
24340,2147
156097,348
173752,8634
71668,4097
81597,2273
37661,8497
50492,9835
43143,1209
77993,1430
55003,14000
179567,12288
60530,15920
26808,8458
28229,17403
79645,17882
76594,13567
56416,5399
32723,5619
135479,5253
66800,1845
72731,15924
23969,16937
9400,6388
65585,15946
146575,10238
105545,11545
161127,1388
140540,6055
6606,2471
42369,9459
131279,16821
128041,9198
173747,14940
38336,16824
104346,8634
147815,7103
6606,6250
61583,17189
168763,8402
70330,14598
56449,4137
102070,9197
179940,539
15880,15561
12061,2591
75325,12251
154485,5380
121711,3182
156097,10704
127865,4101
59499,11753
72731,14310
130461,9005
103112,6519
97096,1067
32890,6341
128041,2556
142682,14932
28058,16074
61583,1388
151008,4862
79645,404
4417,12139
108028,11915
137311,13266
104346,3448
21004,4847
56121,7438
65585,14447
156097,7251
21912,12661
160027,17629
168763,11790
160027,3766
136269,1090
72731,3762
161127,15814
91059,1797
128164,1392
4822,14120
69552,15715
47250,14135
182827,15019
133183,1077
16057,9918
97995,3184
4606,2282
38336,15035
85089,2388
66800,11985
120935,14658
105545,16338
167414,14883
134579,4356
65424,16107
164680,10983
37411,2559
56449,13151
166151,2110
9300,9927
147815,14621
28058,16240
121711,5655
53584,8779
56963,6756
9400,3937
9449,14225
144707,1734
139582,16061
117799,17633
118667,9029
151325,1384
886,3823
176251,8800
620,12574
146488,10765
37709,8200
176251,4172
16896,4647
23969,16
79645,18051
169321,1434
167015,8829
56416,14941
108028,14096
32890,3827
61583,1279
143122,14682
19589,15777
9449,13042
121597,3209
4387,7446
173747,6157
166151,210
127685,7805
173920,10301
4387,11287
5427,15100
85089,12960
89934,11962
43143,10509
130461,9766
80233,7149
53584,17832
128164,3336
91059,8353
102070,3931
47250,2630
82408,743
104346,7810
9449,12004
58259,7048
173752,2916
137311,13421
102070,9302
119536,7944
20033,11901
151325,1373
158490,17814
117026,10794
121711,14237
73011,13462
63684,13285
125625,8867
173752,16798
11931,14320
44355,12574
141042,11990
154485,6039
106681,5883
75889,6071
118044,15485
886,5860
113974,12620
79963,12775
116168,10300
164680,14293
168538,8842
99161,11397
57822,14478
61180,3311
167414,16937
32890,15833
169581,1957
28229,5837
81597,10401
127685,9094
135479,10152
151325,15755
76594,13001
71668,4691
58447,7332
165885,6642
169866,5138
164084,13185
141303,3443
9449,8005
144522,9388
156097,10350
181989,16982
164084,9777
90456,4613
18101,14081
48235,5108
133183,7057
127685,5416
4606,1739
28229,16535
77993,793
59499,13465
124784,3588
9300,12857
32890,11574
145654,2911
170564,17077
92217,2290
12061,6020
79645,11560
116287,11043
60295,2373
176563,8627
11931,651
10558,9012
12061,7575
103240,11926
96032,8011
29703,8790
12061,12896
58447,16927
166151,2222
168763,17560
37661,8938
177065,3105
173747,3667
174610,2297
44355,4478
133183,13192
117799,4666
169581,739
63684,3897
62482,6318
27376,10385
141042,17095
108028,6907
144522,12454
5427,7868
126649,5766
66800,13463
170564,13705
20033,2054
16057,12964
165885,2370
161127,17854
886,4793
178121,5391
97096,17598
117229,10144
101402,15471
24340,18039
79645,12486
115872,5517
128864,7775
57822,9328
59499,5674
43621,6880
158490,15338
57815,11357
141303,11334
179567,975
178121,5799
61325,9665
62970,15670
128864,170
135534,16631
124784,4671
58447,15747
54770,3350
81597,9011
91173,18061
168763,5520
7845,11198
173747,14996
38336,8882
176251,16572
169321,4432
68527,8036
10558,9054
53584,8436
91173,10637
115988,3761
75325,8737
106501,3060
5427,5710
128164,10440
128864,9881
53511,16504
60530,3746
44355,999
159403,10355
99161,10104
54802,4549
139785,5472
53896,7553
153625,3513
117799,3544
72731,7894
92217,10294
173747,6087
119536,12583
174805,11561
120935,6835
5427,14749
115988,12851
57822,5209
25558,11361
173752,5300
6606,15258
80045,13500
42865,8751
42865,14608
118044,18176
32662,8496
80045,2700
97995,8177
9300,17876
60840,13656
119536,17165
53896,3765
92217,1470
856,1384
886,739
38336,4239
173920,5459
179600,15260
182827,15635
21004,10676
111931,3228
37709,3684
53511,4512
182827,17374
74779,15119
147969,1558
139448,2057
89934,15961
147815,5159
127685,13685
80045,8927
18101,17380
131279,10018
182827,13992
146488,3201
133163,10406
29458,1923
147969,2438
60530,10049
79918,14871
15880,1183
5427,17149
26808,455
9995,12288
116287,12868
126649,2693
620,15824
27963,7614
10490,8466
27376,14992
120851,11543
36777,15730
164353,7988
97771,13307
161127,15969
74779,13682
168538,14109
5425,15475
5425,2406
173996,14692
17302,1099
66704,14778
15007,16687
58447,598
133163,9495
151008,12800
38336,2082
56963,2855
169581,10637
103240,1278
17315,5444
9995,3302
9300,11368
151325,13297
58447,16490
56121,6731
29703,1467
76594,10235
128041,9634
161127,12101
128164,12127
144522,16899
115872,15726
144522,9194
135534,13883
5425,2967
19589,15438
89934,12529
51110,16952
168538,1480
146488,1577
173752,1079
23969,13750
29703,1761
141303,5570
10490,7670
6952,6535
9300,8938
127685,6065
117392,1279
168538,3206
119522,8171
118044,4112
886,4802
123369,2973
27963,382
23127,6199
146488,14545
19589,10987
111016,18125
116287,15521
38336,14524
73011,10531
53896,11526
32723,9786
134579,17699
180920,13035
176251,1254
125625,9597
73011,6918
153625,15678
9449,8305
147815,15510
146488,3404
15007,4103
37661,7513
118667,17701
10490,5795
32890,2330
85093,11338
32896,371
94897,7956
21004,10582
151325,282
23127,3367
16057,1427
164353,14160
136269,11334
80233,4155
4387,11470
77238,2767
48235,11476
4417,15121
181989,5184
27963,6467
156097,8852
19436,5412
72731,8194
97096,4432
104346,10662
19589,13277
77238,10583
135479,4254
19436,9899
75889,8188
4387,5298
141303,8827
4606,3061
96032,3552
81597,1650
66704,812
147815,13576
173920,16202
4822,13029
31718,1009
92860,16786
57822,9243
9300,6956
85093,11397
32662,1929
12508,9116
147815,10324
54770,7218
144522,9255
152780,7629
127422,899
92860,11922
21004,956
59499,16633
180920,14365
81597,1488
29458,17981
173996,785
111931,9700
116168,13389
27376,17091
173752,3448
61239,8992
78862,5253
56416,4981
36777,1341
73011,5786
179600,1463
55003,53
56121,14123
53896,15232
620,3550
17302,6397
139785,3578
146058,8338
134579,135
168538,8576
59499,1728
19436,15418
61325,13166
21004,13951
116287,12269
101402,7886
117392,10924
77238,18133
79963,17786
18087,9095
139582,16288
118667,2767
19436,8480
7845,1859
42865,7580
116168,7163
4387,12016
64576,5061
79645,14942
9995,2052
169321,11543
141042,3836
32723,4671
57815,10162
150372,12817
10490,16371
74779,5924
125625,7246
174805,9125
91059,247
181989,4620
17315,16903
68527,12394
5427,7275
117799,5084
133183,785
116287,9510
37709,12662
9400,6568
21004,10657
10558,1246
166151,983
144707,16974
103240,7739
5425,11762
120404,17094
620,16946
116287,8497
23969,14367
55003,17591
116391,12310
174610,2637
164353,8553
133183,17600
74153,10756
92860,10056
181989,7650
18101,11265
26808,6120
94897,8421
1083,2116
55003,2804
58259,16756
17315,5961
154485,11173
62482,17021
182827,16529
38336,3968
58259,3539
74779,2889
131279,18051
123369,11180
158503,9328
133163,10030
164353,8965
25558,14330
161127,11139
116168,2287
65585,7283
12061,115
108028,17942
173752,14496
56449,5696
31718,10960
31718,5440
182827,3034
68527,8406
177065,9409
106501,13474
115872,15156
131279,17628
19589,7773
64576,10795
182827,8787
27376,8638
89934,18189
131279,1253
97096,125
79645,14666
9995,15853
69552,14242
177065,3766
25558,6766
156643,848
37661,2250
15007,13230
173920,9
68195,15600
169866,13549
76594,15482
134579,11513
180767,9875
43621,3797
97995,13047
179940,9749
117229,9884
54770,6687
32662,617
178121,12402
176251,10621
164036,4652
56963,7330
127685,602
173920,10496
27376,12205
158503,13411
12508,2929
56416,1200
158490,2134
135534,11917
51159,15531
47250,13345
130461,12879
120935,9176
32662,4629
57893,18180
104856,14647
116287,17154
119536,18271
120404,9703
120404,7629
79918,3917
176054,2111
146163,10312
132740,445
102228,1686
176251,2099
169321,11031
57893,9606
92217,9828
144707,11992
164084,16087
104346,16658
42369,1753
51159,330
28058,13654
23127,16324
174610,16765
134579,7780
25558,9686
7108,11424
44355,5936
139582,16614
144522,15564
164353,11072
147893,10449
54770,12532
102070,13112
141042,10078
139448,14332
104856,5528
9449,17434
94897,15258
37411,16489
180767,17367
81597,6563
21912,9048
89934,10592
69552,7022
23969,4435
150372,6971
55003,13182
99161,10954
56416,4132
28229,18118
37411,7969
111016,2143
7845,2206
132740,6116
117229,6871
146058,15600
17583,4727
36777,4309
32890,3549
139448,7644
80045,14268
165885,9334
167015,8197
26808,3211
168763,14639
72731,13082
127685,2364
146575,15102
181989,13543
10558,6109
105545,6269
113974,6160
20033,16627
85093,17403
12061,7474
179600,17361
179940,4428
61239,12256
29458,16316
108028,2875
50492,9033
179600,6726
115872,1402
37411,14740
51159,2638
57893,14812
6606,7143
176563,776
153625,2266
117799,17865
54802,10523
5425,16484
21912,4036
26085,6303
15880,483
57815,7308
75325,13708
47250,15447
8970,13467
57822,10760
37709,247
167015,350
58259,13106
176054,17632
53511,3716
117026,10801
135479,5733
15880,863
179567,3290
4606,2810
58447,16262
167414,12595
96032,2350
6511,3834
174610,9891
5425,9949
165885,10879
54802,17829
127685,13045
118667,14844
123369,5779
53584,3350
64576,8697
52228,11718
137311,4585
1083,16630
91173,8435
6952,425
52695,7472
42865,4322
32896,9548
42865,5451
73011,8676
118044,14996
17583,14461
146575,8480
124784,471
165979,4213
125625,313
29703,6871
6511,9524
101402,14974
164680,9456
56416,11287
125625,8604
6952,7654
156643,1427
15880,2652
123369,3283
179567,10242
167414,5967
144825,6096
9300,17451
151325,2134
136269,12075
94897,3598
32890,17376
176054,6977
156097,17187
102070,12219
21912,17455
124784,8423
4387,10121
54770,14421
43143,10438
72731,17244
58447,3504
173747,139
11931,13787
97995,2246
77993,13362
9995,13144
61325,2743
141042,15893
27963,7041
53584,11257
78862,3998
23969,16028
56963,13534
121597,1073
28058,1415
139448,86
18087,13483
74779,15418
42865,3998
6606,9613
52695,768
80045,13163
104346,6977
856,11271
61583,5257
56121,2450
53511,9452
104346,4698
78862,1546
133183,10370
28229,2795
139448,10130
81597,4157
61325,14884
147815,12116
48235,2511
160027,12176
167015,7158
52228,12721
72731,15940
169866,17023
61583,2685
82408,3044
21912,12258
169321,4775
5425,194
17302,12067
179940,7943
116168,3114
56121,14665
72731,9493
169321,10674
164084,7764
37709,13627
179940,9179
134046,7944
134046,14867
106681,17705
121711,722
97771,2560
115872,9155
52695,1009
111931,6652
125625,13457
131279,13519
151008,6501
61325,17206
32662,16718
151325,12634
120404,5479
74153,11887
135534,11124
151008,10324
92860,12101
174805,11854
128041,3111
119522,11642
7108,427
11931,942
97771,15475
21004,4841
147969,4896
27963,5197
6952,1309
28229,13864
43143,9536
50492,3380
174805,11311
147969,3761
18101,10269
102228,10345
119522,9005
24340,14624
147969,8910
125625,1171
4417,1725
170564,1633
111016,5302
74779,7023
21004,13314
75325,6573
123369,5963
117799,2225
97995,14269
52228,8134
92860,4149
18087,10108
124784,16272
141303,4821
4606,15365
169321,7648
27376,12416
18087,3416
117392,5186
96032,14300
120851,10718
153625,15309
17315,12741
18101,6225
80233,1079
173747,10824
108028,9204
12061,12852
9449,11155
7845,3143
104346,3121
79918,15894
886,16533
141042,16718
80233,17034
10558,8811
60840,2590
118044,15463
131279,10112
68527,11171
31718,11486
134046,16034
105545,11682
55003,8747
12508,1440
79645,8975
74153,371
141042,1204
37709,2
16896,17062
42865,4192
71668,381
97771,7167
91173,10824
102070,12785
179567,4463
94897,10172
91173,4083
89934,5661
43143,16144
153625,10973
181989,9685
178121,14254
158503,16310
180920,8500
81597,15903
55003,434
154485,13091
62970,1786
92217,17695
4822,15046
102228,6197
53511,3746
118044,3750
141042,77
58259,4732
169581,176
178121,7877
66800,17697
121711,17555
82408,731
120935,4268
128041,18076
81597,14610
4822,4699
116168,2623
106501,16285
4387,15914
164036,6827
136269,5082
176054,5283
7108,189
72731,11491
60530,4856
116391,10832
54802,3351
135479,18136
176251,13846
64576,15837
32723,13878
156097,3602
152780,7969
80045,1123
156643,6757
128864,16143
151268,2156
165979,1633
134579,1948
62482,16668
118044,2
29703,569
66800,13065
58259,7574
54770,8443
17315,2961
70330,11787
115872,2570
120851,15207
167414,6243
4822,6907
43143,15308
111931,14796
99161,15926
63684,10035
1083,11095
150372,3351
43143,12853
32896,11570
134046,5969
118667,6255
104856,64
117799,13000
117799,11571
18087,2183
92860,3996
12508,17617
174610,10206
146058,18000
103112,14184
161127,17941
143122,1867
75325,7496
153625,6653
154485,13045
121711,11537
91173,10890
103112,12700
74153,1555
68195,14078
120935,13603
113974,4224
113974,6003
8970,4382
164036,10225
182827,10785
164084,10301
156643,8468
123369,11388
118203,7498
15007,4869
169321,1798
72731,14917
16896,3716
131279,14818
18101,8989
37661,2830
151268,10581
63684,17107
66800,15521
61325,8538
96032,6102
60295,567
113974,17644
180920,9773
32890,13057
76594,17724
104346,1188
6606,1408
66704,459
32890,15746
79645,2716
79918,8910
116168,7072
7108,15488
9995,1576
165979,17544
31718,12296
60530,1860
167015,10929
113974,15038
170564,14647
61583,15464
133183,10656
103240,2931
81597,14861
128864,13795
6952,2874
91173,7921
15007,16394
9449,6965
164084,12662
179600,4329
74355,307
174805,15145
179600,17544
6511,17069
144825,3520
9449,1111
141042,1605
174610,466
23127,3294
176054,12868
169321,5738
128864,14003
886,10060
170564,11661
18087,13390
173920,11140
104856,11677
77238,7910
135479,7225
173747,2357
177065,8587
164680,11655
68195,998
150372,2960
180767,15550
65424,2389
29703,4640
73011,9884
53511,9065
9300,12686
17583,932
90456,15015
181989,13584
134579,18025
113974,8895
51110,6718
4822,3593
118667,2960
17583,16751
74779,13277
75325,11738
115872,2639
62482,13068
856,11620
140540,15746
68195,9347
153625,13844
43621,16547
61239,7334
115872,14950
169581,17295
91173,16279
4417,10574
43143,5936
176251,14933
71668,7766
130461,5010
58447,2255
58447,7185
4822,5119
101402,6380
173747,8051
37709,1109
44355,11493
60295,1819
103112,601
116287,8896
151268,4983
169321,12124
4387,7443
117392,6752
21004,13689
144825,15265
62970,8579
164680,11993
8970,4095
120404,218
48235,11404
74355,3448
7845,6180
43143,13111
23127,18025
80045,5691
127422,5526
29703,14897
6606,6752
64576,12217
96032,1359
50492,949
174805,466
173752,3251
156097,3902
91059,770
69552,12784
176251,1584
128864,10668
76594,11055
10558,17192
856,3331
8970,1910
7108,1666
168538,13669
6511,12270
6952,2749
63684,14803
55003,16481
77993,14447
18087,558
74779,15859
96032,10888
153625,3515
117392,4906
4606,14672
139448,5335
132740,13149
59499,10545
47250,7138
146058,12705
130461,9226
128041,731
167414,1988
97771,11242
179600,1258
47250,13162
90456,5796
76594,10794
174805,6091
144522,414
7845,12504
18101,16091
176251,9515
76594,17858
16057,13157
51159,13508
76594,15235
104856,10464
60840,3027
56121,15947
61239,10969
174610,7695
53584,17254
108028,2109
80045,7942
116287,5645
106681,8240
146058,3593
127422,4181
61325,11602
134046,14395
136269,15659
72731,6712
127865,13754
54802,2199
32890,17797
17583,6110
6952,14724
166151,2034
144707,13099
164084,6513
52695,6988
126095,2220
61583,11408
27376,7096
170564,2152
167414,1518
620,16432
19589,5080
115988,2073
143122,15010
173920,2206
856,13737
158490,11990
52695,17952
50492,15658
43621,14943
154485,1398
43143,7893
65585,2002
152780,6410
29458,1300
132740,9155
116287,6121
7108,12026
60530,12296
169581,14642
176563,2424
27376,2796
19436,10516
118203,9736
144522,16535
18087,12134
103240,10778
170564,12068
77993,13964
126649,1598
128164,4674
79645,7826
16057,15447
126095,6601
92860,7320
91173,18234
44355,16991
620,9321
7108,1610
74779,17304
165979,15893
104346,3843
61325,7280
79645,8272
173747,8959
82408,9956
31493,15726
146163,8280
79645,7902
169321,17497
61583,13707
886,11381
75889,14413
154485,12935
62482,117
92860,14950
64576,1861
42865,14414
69552,13473
1083,4774
53584,14439
97995,18233
123369,14837
6952,3557
4387,2375
23127,537
37709,6531
27963,10104
48235,7063
165885,6508
60295,7262
57822,13735
115988,25
28058,10633
66800,12632
166151,2202
121597,12124
15007,10689
106501,7137
74355,16177
97096,15508
181989,4654
176054,11602
61239,10502
124784,2401
65585,13345
31493,4637
128041,1287
37411,12785
4387,2350
43621,7914
176054,10890
65585,3945
118203,16795
116287,7667
24340,14672
68195,9736
15007,13539
88743,15297
127865,5307
88743,880
141042,15297
61583,15052
143122,13401
6606,4483
60295,18170
173996,784
25558,11134
133163,16936
56963,2077
118667,3775
57822,8867
63684,11365
26808,9961
170564,10841
146058,8795
16896,7923
103240,6377
113974,836
66704,6989
6952,6726
176054,820
44355,3175
25558,10462
156097,3732
102070,4185
99161,14795
61325,12628
92860,9625
120851,3894
145654,17952
125625,3610
9449,928
82408,13456
53896,1942
135479,14569
5425,12383
128041,5283
92860,2969
118203,14506
168763,1432
141042,1868
94897,15058
1083,8368
4387,6997
31718,5577
73011,34
179940,165
25558,3157
153625,3835
117229,9019
68527,8648
115988,17815
128864,3311
77993,11615
31718,4970
97995,14170
4606,15945
24340,9992
135479,621
31718,11544
173752,6670
71668,13077
166151,8176
7108,11269
116287,7498
57815,218
16896,15405
161127,4300
130461,1776
9995,4146
6511,18151
80233,4318
96032,9741
106681,11419
128864,14089
38782,4732
127685,3577
27376,14423
18101,16984
176563,9496
139785,4958
118667,4015
170564,9260
147815,4419
17315,14920
75889,13445
139582,3709
99161,18238
91059,9
126649,865
96032,2909
42865,1845
132740,16285
5425,8538
21004,2043
159403,2362
134579,15266
147815,2854
133183,1437
74153,14938
63684,4611
90456,4581
159403,17443
179567,1291
152780,18066
29458,3827
142682,1083
139785,13263
168763,1617
118667,3346
104856,9366
102070,2
146058,16192
153625,1313
94897,6486
135479,6744
6952,13105
6511,1936
56121,839
165885,916
141303,17190
61180,4661
44355,2458
119522,14564
16896,5517
141042,13274
5425,14372
117026,5177
52695,15331
151268,11368
119522,11540
88743,17579
58447,17842
121711,17909
53584,3148
42865,16275
6606,1229
165979,12107
94897,11629
143122,5320
118667,10098
91173,5449
115988,10531
153625,9001
53511,6120
106501,11417
24340,11766
120935,17877
89934,12254
16057,1587
26085,6779
62970,11859
134579,2038
79918,3890
139448,14869
4417,17735
15007,8479
74779,5626
9400,1185
173747,5738
11931,13884
61180,6383
120935,1305
4822,11582
120404,5344
52695,4470
7845,5482
17315,3908
118203,3043
108028,15542
105545,15427
61180,2459
16896,8962
116168,15105
21004,17035
144825,1589
74779,6679
111931,2966
27376,16995
54802,15805
10490,17143
106501,2269
61583,9350
156097,14983
7845,3663
85089,7811
180920,5036
80233,409
77993,11302
52228,7686
151268,979
57815,7655
80045,11589
182827,10673
164353,7126
6606,13184
9400,15167
117229,8254
856,7900
60840,2477
97995,9780
144825,13192
80233,15380
137311,15838
127865,7953
118044,18139
135479,7334
27376,1815
106681,21
173747,2173
9995,16937
96032,13897
150372,11305
9449,17651
169866,10393
620,17784
52695,6151
143122,6275
44355,15936
68527,10238
31493,13501
174610,14160
76594,4085
156643,8372
17302,7980
5427,2428
133183,11819
21912,12786
36777,3721
181989,4493
85093,10493
167015,1651
19589,13313
92217,7063
43621,8614
74779,9293
74355,15166
9449,5576
60530,16347
139582,4435
56121,13500
120935,12386
168538,16720
168763,7451
80045,15044
53584,15492
19589,6641
144825,13805
73011,13925
156097,17231
143122,8850
6952,5626
150372,11187
55003,12041
61583,86
21912,10015
147969,3387
113974,14776
620,11615
10490,12369
119522,10381
17315,15184
144707,2128
7108,1850
169581,16248
174610,7667
132740,13483
10490,12397
169581,8043
76594,14643
74779,16592
4606,1890
147815,13839
124784,7753
27376,10885
32890,9510
53896,15160
80045,6053
51159,14517
97771,954
102070,7837
164680,117
74779,2278
118667,2399
168538,397
176563,16478
1083,2200
99161,5032
179940,3404
92860,5282
54802,11847
37411,9059
37661,14523
54770,1886
118203,6954
78862,6620
176251,8533
111016,15999
27376,2320
32890,1076
81597,13700
165979,7443
68195,17467
104856,14084
77238,262
53896,13717
42369,6123
25558,849
160027,6525
7845,12356
117799,8368
58259,8959
38782,16841
56449,6746
47250,13484
111016,7525
77238,8527
124784,11559
127685,3086
886,15915
62970,11249
135479,14439
53511,9627
133163,1124
94897,16885
169581,9943
6952,8060
37411,2731
20033,1836
75889,11312
78862,4970
37411,3513
48235,15265
111016,17048
78862,9238
26085,4655
74153,9751
164680,3246
77993,16128
17583,13078
23127,11031
173996,17924
56963,12077
18087,5507
53511,2166
82408,13603
111016,14711
164084,16824
118044,11070
56121,10779
180767,1536
50492,5331
91173,6456
168538,11638
151325,5755
182827,12650
36777,18197
144825,4944
62482,11721
146163,2557
167015,2979
146575,317
168538,2536
9300,11231
140540,13530
92860,17737
106681,7474
180920,6845
135534,11882
70330,16143
141042,7992
27963,16870
72731,8615
55003,2399
102070,15288
78862,6360
53511,3701
58447,8550
176563,12141
128864,14197
5425,1209
620,8037
117392,5423
10490,9832
167015,5148
54802,5691
141042,18233
21004,485
117799,2540
9995,2983
167015,14752
180767,8739
31718,9657
161127,2914
165979,13316
38336,9524
130461,12639
26808,1847
74779,707
92860,12997
169581,8436
123369,16782
119522,15749
92217,7461
152780,4022
181989,4954
9300,12623
43621,831
133163,2577
31493,8795
141303,5861
886,3925
128164,5706
139448,8167
102228,5579
92217,5864
75889,10172
108028,9169
43143,109
168538,6653
80233,12374
152780,5882
18101,3141
102070,3221
53511,16142
120851,10883
12061,8755
75325,1976
27376,3928
53896,12746
120404,2422
61583,7481
53511,10232
181989,11381
68195,4793
28229,2756
165979,10907
77238,3395
65424,693
76594,13786
159403,12339
134579,11813
120935,3050
57815,6965
69552,11348
31718,16070
76594,13352
80233,3126
48235,13702
29703,210
56963,13211
177065,14052
165979,16342
134579,7773
127865,8977
146575,12044
115872,7542
180920,16310
37661,15137
143122,17059
77238,6678
139448,5255
111016,11625
58447,12643
56121,423
102228,1608
96032,17865
79645,3567
17583,4984
52228,8632
136269,36
75325,11770
144707,15840
169321,1578
120404,3404
23969,16430
158490,13559
106681,13300
119536,1718
91173,17998
173920,5688
147969,14553
88743,9136
150372,16457
135479,14606
23127,13990
178121,10597
176251,3320
166151,11023
27963,16319
79918,4961
144825,9022
156097,15333
9995,6421
62482,12486
160027,4190
103240,6392
137311,9158
10490,12330
164084,8842
51110,1435
17315,17919
176563,12247
43621,8415
161127,10586
120404,17197
164084,1340
179940,1090
29703,15835
125625,16051
7845,18242
32890,2596
146575,545
134046,9555
169321,6899
176563,16973
25558,590
90456,8682
82408,4571
77993,10798
116287,10280
126649,12441
125625,6297
36777,17389
178121,1525
156643,15051
8970,15359
42369,8803
6511,8701
62482,4141
71668,1660
119536,2962
28229,235
11931,12900
105545,13598
37661,15823
173996,2330
73011,10464
28058,2808
27376,12458
9449,5821
9300,5259
58259,7259
154485,6682
88743,15004
57815,10965
161127,303
118667,14066
104856,17014
43143,3156
118667,13431
61583,15542
27376,11257
156643,698
60840,6093
58447,15119
61239,2861
65424,13470
91059,906
52695,4051
97096,2640
133163,2166
165885,1470
105545,14278
165885,9880
88743,13522
90456,8527
73011,15263
134046,9687
55003,2235
146058,17267
169581,2330
119536,13851
620,8938
141042,14486
8970,954
133163,1195
165979,18305
4417,16411
1083,11803
27963,17114
7845,1991
88743,7315
76594,6543
31493,10693
168538,13783
144707,12260
115872,16361
104856,5857
111016,11761
56963,4361
56121,2141
179567,3021
23969,16061
43143,12724
66704,6853
4417,12721
169866,17721
146575,4132
118203,12779
85093,15147
5425,7298
5427,445
50492,9121
620,13499
54802,11988
32723,11565
64576,6642
91173,16215
96032,206
118044,6626
26085,8498
167414,6035
120935,2916
42865,15036
173920,5418
176054,14772
80233,1510
167015,2578
