cid_model,pid_model,label
139582,4337,1
139582,6371,1
139582,17995,1
139582,11718,1
139582,7549,1
139582,13377,1
139582,12275,1
139582,6959,1
139582,10107,1
139582,8092,1
139582,8166,1
139582,14421,1
139582,11807,1
139582,6305,1
139582,5814,1
139582,15309,1
139582,6425,1
139582,2921,1
139582,693,1
139582,6341,1
139582,8910,1
139582,13441,1
139582,8694,1
139582,8073,1
139582,1444,1
139582,2287,1
139582,10912,1
139582,12274,1
139582,7629,1
139582,9135,1
139582,3149,1
139582,12708,1
139582,11357,1
139582,11577,1
139582,728,1
139582,6194,1
139582,16981,1
139582,13516,1
139582,874,1
139582,437,1
139582,14168,1
139582,6555,1
139582,8346,1
139582,10737,1
139582,13106,1
139582,6054,1
139582,17557,1
139582,15555,1
139582,12537,1
139582,16571,1
139582,2962,1
139582,16142,1
139582,6750,1
139582,4332,1
139582,3442,1
139582,16761,1
139582,9160,1
139582,11676,1
139582,14290,1
139582,3153,1
139582,426,1
139582,15318,1
139582,10686,1
139582,5584,1
139582,121,1
139582,11596,1
139582,9433,1
139582,5664,1
139582,9785,1
139582,2043,1
139582,2196,1
139582,15298,1
139582,17456,1
139582,9586,1
139582,5021,1
139582,9817,1
139582,3221,1
139582,18292,1
139582,13959,1
139582,12050,1
139582,4146,1
139582,15188,1
139582,4058,1
139582,3040,1
139582,6695,1
139582,3911,1
139582,10267,1
139582,3368,1
139582,1691,1
139582,4339,1
139582,9866,1
139582,8089,1
139582,5733,1
139582,13476,1
139582,13868,1
139582,12318,1
139582,7970,1
139582,18211,1
139582,9968,1
139582,4841,1
139582,1870,1
139582,4131,1
139582,15919,1
139582,14850,1
139582,13746,1
139582,1272,1
139582,6962,1
139582,11183,1
139582,1965,1
139582,1137,1
139582,9795,1
139582,17968,1
139582,2474,1
139582,11187,1
139582,10799,1
139582,16672,1
139582,469,1
139582,7169,1
139582,15373,1
139582,2470,1
139582,10764,1
139582,7398,1
139582,5326,1
139582,17289,1
139582,15747,1
139582,13178,1
139582,11224,1
139582,17686,1
139582,14564,1
139582,2187,1
139582,11518,1
139582,12632,1
139582,2515,1
139582,10557,1
139582,2336,1
139582,16502,1
139582,13776,1
139582,11629,1
139582,2774,1
139582,10352,1
139582,8082,1
139582,9691,1
139582,12904,1
139582,18298,1
139582,7062,1
139582,6617,1
139582,10797,1
139582,6793,1
139582,3816,1
139582,8408,1
139582,11660,1
139582,8043,1
139582,17414,1
139582,2895,1
139582,8400,1
139582,14807,1
139582,7559,1
139582,11753,1
139582,5489,1
139582,4130,1
139582,4915,1
139582,12725,1
139582,6661,1
139582,4112,1
139582,16871,1
139582,10687,1
139582,12091,1
139582,11321,1
139582,13227,1
139582,2401,1
139582,3076,1
139582,14212,1
139582,2882,1
139582,11904,1
139582,9625,1
139582,12638,1
139582,15348,1
139582,16606,1
139582,593,1
139582,13499,1
139582,4481,1
139582,3380,1
139582,491,1
139582,11063,1
139582,12285,1
139582,7884,1
139582,4912,1
139582,8436,1
139582,13944,1
139582,9009,1
139582,13875,1
139582,9304,1
139582,1269,1
139582,1170,1
139582,12145,1
139582,9097,1
139582,14541,1
139582,8981,1
139582,12851,1
139582,16974,1
139582,9964,1
139582,1171,1
139582,18184,1
139582,4398,1
139582,14931,1
139582,8993,1
139582,5688,1
139582,8105,1
139582,4876,1
139582,11093,1
139582,223,1
139582,3744,1
139582,6996,1
139582,13099,1
139582,14743,1
139582,13810,1
139582,6580,1
139582,11281,1
139582,16268,1
139582,7532,1
139582,9439,1
139582,6978,1
139582,14915,1
139582,15060,1
139582,16905,1
139582,5358,1
139582,14039,1
139582,11847,1
139582,12529,1
139582,2258,1
139582,11360,1
139582,4724,1
139582,16378,1
139582,4381,1
139582,13896,1
139582,9043,1
139582,7582,1
139582,15749,1
139582,8661,1
139582,393,1
139582,17129,1
139582,10643,1
139582,7090,1
139582,13378,1
139582,10919,1
139582,16422,1
139582,11404,1
139582,4581,1
139582,5169,1
139582,2011,1
139582,6179,1
139582,106,1
139582,8782,1
139582,1748,1
139582,7852,1
139582,3602,1
139582,14945,1
139582,4973,1
139582,6826,1
139582,15844,1
139582,8537,1
139582,404,1
139582,16513,1
139582,10901,1
139582,17638,1
139582,12071,1
139582,1603,1
139582,7451,1
139582,3188,1
139582,7837,1
139582,3367,1
139582,9446,1
139582,954,1
139582,12746,1
139582,8039,1
139582,9301,1
139582,12503,1
139582,13126,1
139582,13439,1
139582,13751,1
139582,4431,1
139582,10688,1
139582,731,1
139582,13902,1
139582,12731,1
139582,13188,1
139582,12710,1
139582,7519,1
139582,8373,1
139582,8013,1
139582,6988,1
139582,6818,1
139582,1084,1
139582,10656,1
139582,17766,1
139582,17011,1
139582,11793,1
139582,14724,1
139582,9822,1
139582,5741,1
139582,15524,1
139582,12244,1
139582,11781,1
139582,9750,1
139582,9363,1
139582,4191,1
139582,1351,1
139582,17672,1
139582,11112,1
139582,4057,1
139582,10245,1
139582,6913,1
139582,3783,1
139582,1271,1
139582,3983,1
139582,9713,1
139582,10568,1
139582,6338,1
139582,18026,1
139582,11770,1
139582,15546,1
139582,3019,1
139582,5979,1
139582,12751,1
139582,1799,1
139582,13943,1
139582,362,1
139582,17796,1
139582,11998,1
139582,7620,1
139582,6296,1
139582,4231,1
139582,8215,1
139582,9790,1
139582,17858,1
139582,8495,1
139582,3762,1
139582,604,1
139582,4022,1
139582,1445,1
139582,15222,1
139582,1451,1
139582,15081,1
139582,5498,1
139582,11102,1
139582,7327,1
139582,10689,1
139582,11626,1
139582,9016,1
139582,18176,1
139582,16973,1
139582,8139,1
139582,313,1
10558,17331,1
10558,13751,1
73011,3997,1
73011,4783,1
73011,8638,1
73011,586,1
73011,17159,1
73011,24,1
73011,3143,1
73011,17955,1
73011,4284,1
73011,15477,1
73011,10149,1
73011,13119,1
73011,718,1
73011,11679,1
73011,17331,1
73011,15163,1
73011,3250,1
73011,1290,1
73011,12073,1
73011,997,1
73011,10216,1
73011,10335,1
73011,12918,1
73011,1472,1
73011,12553,1
73011,9843,1
73011,18113,1
73011,4518,1
73011,10709,1
73011,8197,1
73011,2711,1
73011,15578,1
73011,9192,1
73011,10484,1
73011,17311,1
73011,10032,1
73011,8982,1
73011,13090,1
73011,5051,1
73011,5455,1
73011,10462,1
73011,4585,1
73011,14975,1
73011,17475,1
73011,6778,1
73011,7049,1
73011,11327,1
73011,5193,1
73011,5777,1
73011,16976,1
73011,14682,1
73011,4305,1
73011,17612,1
73011,13967,1
73011,13750,1
73011,3231,1
73011,8953,1
73011,16124,1
73011,10516,1
73011,5255,1
73011,3237,1
73011,17087,1
73011,10544,1
73011,17148,1
73011,1315,1
73011,5580,1
73011,16411,1
73011,8870,1
73011,3088,1
73011,8254,1
73011,4883,1
73011,3721,1
73011,6189,1
73011,9034,1
73011,17054,1
73011,7322,1
73011,8312,1
73011,10025,1
73011,16056,1
73011,736,1
73011,18270,1
73011,17373,1
73011,9464,1
73011,13707,1
73011,10712,1
73011,11110,1
73011,6770,1
73011,17721,1
73011,617,1
73011,1308,1
73011,6959,1
73011,17055,1
73011,9024,1
73011,9116,1
73011,13239,1
73011,8122,1
73011,13520,1
73011,5876,1
73011,5194,1
73011,13481,1
73011,9327,1
73011,8040,1
73011,12831,1
73011,315,1
73011,8990,1
73011,13522,1
73011,13602,1
73011,14354,1
73011,2287,1
73011,17060,1
73011,1045,1
73011,2872,1
73011,10722,1
73011,16630,1
73011,5540,1
73011,6194,1
73011,9248,1
73011,15889,1
73011,6555,1
73011,14691,1
73011,14298,1
73011,18263,1
73011,7040,1
73011,8818,1
73011,3287,1
73011,3942,1
73011,17534,1
73011,13897,1
73011,7688,1
73011,9785,1
73011,2847,1
73011,9413,1
73011,18012,1
73011,15912,1
73011,7561,1
73011,12612,1
73011,13831,1
73011,3395,1
73011,18187,1
73011,17405,1
73011,5275,1
73011,7686,1
73011,18132,1
73011,17259,1
73011,523,1
73011,2487,1
73011,2219,1
73011,8744,1
73011,11373,1
73011,18211,1
73011,1870,1
73011,15919,1
73011,13746,1
73011,1272,1
73011,1505,1
73011,5445,1
73011,2853,1
73011,5343,1
73011,11055,1
73011,5326,1
73011,5510,1
73011,13972,1
73011,9988,1
73011,12448,1
73011,17026,1
73011,1892,1
73011,3924,1
73011,17319,1
73011,6157,1
73011,12904,1
73011,1480,1
73011,9800,1
73011,4898,1
73011,1696,1
73011,10797,1
73011,8179,1
73011,9044,1
73011,3258,1
73011,16957,1
73011,15055,1
73011,13823,1
73011,14617,1
73011,4625,1
73011,12237,1
73011,5052,1
73011,16025,1
73011,11904,1
73011,17362,1
73011,12067,1
73011,14816,1
73011,6286,1
73011,593,1
73011,11710,1
73011,12718,1
73011,2457,1
73011,12285,1
73011,16842,1
73011,15421,1
73011,703,1
73011,3790,1
73011,4029,1
73011,13147,1
73011,3877,1
73011,9143,1
73011,2248,1
73011,16618,1
73011,13351,1
73011,16249,1
73011,12145,1
73011,16844,1
73011,4363,1
73011,13682,1
73011,14771,1
73011,10271,1
73011,14476,1
73011,4085,1
73011,12743,1
73011,9254,1
73011,11125,1
73011,15032,1
73011,7309,1
73011,8025,1
73011,11330,1
73011,15058,1
73011,2216,1
73011,7427,1
73011,17739,1
73011,5697,1
73011,223,1
73011,7896,1
73011,1774,1
73011,5591,1
73011,1909,1
73011,2170,1
73011,2915,1
73011,16520,1
73011,886,1
73011,11281,1
73011,5029,1
73011,12564,1
73011,8559,1
73011,16681,1
73011,15474,1
73011,11360,1
73011,4724,1
73011,16378,1
73011,4381,1
73011,11884,1
73011,8799,1
73011,17437,1
73011,9063,1
73011,13473,1
73011,7654,1
73011,7991,1
73011,15528,1
73011,13996,1
73011,14573,1
73011,9695,1
73011,115,1
73011,16845,1
73011,12454,1
73011,16877,1
73011,15587,1
73011,1029,1
73011,9688,1
73011,1748,1
73011,4606,1
73011,3051,1
73011,145,1
73011,17024,1
73011,8374,1
73011,6692,1
73011,17929,1
73011,16517,1
73011,15218,1
73011,17764,1
73011,13845,1
73011,3310,1
73011,11163,1
73011,9546,1
73011,10918,1
73011,1770,1
73011,5751,1
73011,5586,1
73011,8039,1
73011,6749,1
73011,9301,1
73011,14015,1
73011,4541,1
73011,11900,1
73011,1816,1
73011,2591,1
73011,4356,1
73011,6966,1
73011,2111,1
73011,6803,1
73011,13434,1
73011,6211,1
73011,12710,1
73011,15524,1
73011,12244,1
73011,11781,1
73011,13926,1
73011,9750,1
73011,10650,1
73011,4675,1
73011,6913,1
73011,3898,1
73011,1570,1
73011,10568,1
73011,14360,1
73011,17082,1
73011,444,1
73011,5730,1
73011,1808,1
73011,3019,1
73011,831,1
73011,12751,1
73011,11969,1
73011,7841,1
73011,362,1
73011,713,1
73011,2002,1
73011,11998,1
73011,16239,1
73011,31,1
73011,6016,1
73011,12443,1
73011,10401,1
73011,5850,1
73011,10765,1
73011,6294,1
73011,1443,1
73011,4232,1
73011,6624,1
73011,10605,1
73011,9016,1
73011,12239,1
38336,17955,1
38336,4284,1
38336,18113,1
38336,2711,1
38336,13967,1
38336,13750,1
38336,17087,1
38336,8254,1
38336,4883,1
38336,1308,1
38336,17055,1
38336,2872,1
38336,15889,1
38336,13831,1
38336,7686,1
38336,2487,1
38336,2219,1
38336,11373,1
38336,5445,1
38336,9988,1
38336,1892,1
38336,17319,1
38336,4625,1
38336,5052,1
38336,16025,1
38336,12067,1
38336,3790,1
38336,3877,1
38336,4363,1
38336,13682,1
38336,14476,1
38336,2915,1
38336,11994,1
38336,7991,1
38336,13996,1
38336,16845,1
38336,12454,1
38336,3051,1
38336,145,1
38336,17024,1
38336,8374,1
38336,17929,1
38336,14015,1
38336,8580,1
38336,14360,1
38336,5730,1
38336,6016,1
38336,12239,1
9400,16658,1
9400,3531,1
9400,3347,1
9400,15670,1
134046,8698,1
81597,512,1
81597,17373,1
81597,6753,1
81597,12800,1
81597,12900,1
81597,16107,1
81597,5510,1
81597,2063,1
81597,11581,1
81597,12285,1
81597,6689,1
81597,1594,1
81597,5482,1
81597,11884,1
81597,1029,1
81597,10449,1
81597,17486,1
81597,10969,1
81597,17914,1
81597,13021,1
81597,12751,1
81597,14054,1
147815,1613,1
147815,17298,1
147815,31,1
76594,2557,1
76594,17495,1
76594,16175,1
76594,2655,1
76594,6677,1
76594,11281,1
76594,8039,1
76594,10688,1
17315,12597,1
17315,13516,1
17315,11281,1
174805,6743,0
168763,14922,0
111931,5784,0
18087,1185,0
125625,13649,0
25558,16182,0
120404,7481,0
117229,10860,0
16057,2819,0
167015,9895,0
6511,15275,0
140540,9579,0
106681,7368,0
66800,14231,0
156643,17918,0
32890,4951,0
16896,3774,0
97995,9658,0
4822,13008,0
79918,15871,0
179600,130,0
23127,4414,0
52228,6698,0
65424,1908,0
80233,11624,0
38782,1113,0
18101,13650,0
145654,1992,0
128864,8756,0
177065,8658,0
167015,8667,0
119536,12570,0
75889,17149,0
165885,7161,0
37661,14311,0
147815,16000,0
167414,14,0
64576,8927,0
169866,7385,0
19589,15447,0
167015,8936,0
125625,3490,0
169866,4983,0
4387,4627,0
167414,672,0
68195,9869,0
153625,8570,0
72731,4724,0
92860,17408,0
27963,6549,0
68527,11252,0
27376,6012,0
176251,720,0
32896,2520,0
139785,14610,0
80045,6642,0
28229,11893,0
29458,5321,0
115872,3286,0
135479,15686,0
168763,16056,0
31718,17229,0
23127,3619,0
159403,14618,0
20033,13796,0
101402,13329,0
17583,16395,0
144707,7661,0
117799,13435,0
151325,880,0
11931,7203,0
106681,8264,0
130461,6762,0
19589,6189,0
150372,2573,0
47250,17810,0
161127,12539,0
181989,12362,0
147893,12878,0
32662,15052,0
164036,13045,0
1083,11905,0
117026,12919,0
103240,6218,0
140540,12246,0
134046,7237,0
120935,9353,0
127685,4554,0
78862,11698,0
16896,10980,0
27376,12502,0
127865,9143,0
80233,10470,0
144707,393,0
167015,14031,0
126095,6028,0
164036,11042,0
85089,9579,0
52695,17243,0
7108,10083,0
6511,1329,0
120851,6498,0
111016,17440,0
50492,10342,0
10558,11531,0
127685,15522,0
62970,16852,0
126095,13786,0
4606,17296,0
38336,16221,0
158490,17779,0
176054,6469,0
133183,4111,0
147815,5053,0
32662,8283,0
16057,3666,0
27376,7546,0
63684,377,0
32890,16187,0
181989,10896,0
10558,13003,0
76594,7936,0
158490,10820,0
52228,15207,0
8970,13370,0
141042,9210,0
116391,6444,0
151008,13917,0
165979,5434,0
63684,7259,0
56449,2077,0
168763,11208,0
139582,16185,0
32896,17255,0
160027,14387,0
9449,13705,0
29458,6626,0
145654,17557,0
68527,10246,0
133163,10005,0
29703,11098,0
96032,12269,0
140540,5343,0
178121,10319,0
66800,2498,0
146058,3103,0
6606,9428,0
182827,1267,0
121711,10246,0
79645,7567,0
146163,5599,0
164036,6969,0
144522,12004,0
151268,5736,0
10490,15064,0
126649,14618,0
116168,6160,0
135534,3368,0
119522,17676,0
61325,5797,0
79645,8239,0
92860,10358,0
66704,9548,0
106501,5600,0
856,15278,0
36777,16498,0
127422,2465,0
106681,9005,0
15007,10321,0
118203,8172,0
65585,5569,0
65585,6294,0
10490,10652,0
176054,4952,0
139448,11319,0
119536,1926,0
179940,12844,0
17315,417,0
90456,16291,0
27376,1055,0
108028,7716,0
146058,15919,0
4417,6579,0
116168,5053,0
26808,3421,0
144522,12705,0
27376,14533,0
120851,5415,0
58259,10625,0
53584,11850,0
54770,11225,0
119536,14580,0
12508,8319,0
117392,18282,0
10558,15869,0
111016,9661,0
139785,16407,0
131279,8334,0
15880,15953,0
128864,10890,0
57822,6834,0
91059,15471,0
28058,13430,0
23969,6337,0
29703,18027,0
116391,9452,0
69552,2111,0
147969,14317,0
124784,6177,0
27376,2934,0
146058,1995,0
166151,1984,0
147893,4146,0
27963,4788,0
169321,16440,0
12061,18098,0
89934,11691,0
85093,12904,0
147893,2875,0
58447,4640,0
77238,18078,0
50492,5196,0
78862,4722,0
17315,6311,0
9300,16606,0
135479,12068,0
139785,18296,0
72731,14802,0
179940,11237,0
7108,4752,0
15007,6358,0
179600,12598,0
78862,10499,0
139582,6865,0
16057,1230,0
147969,10814,0
12508,7650,0
106501,12948,0
124784,15147,0
159403,9627,0
42369,7514,0
37709,11807,0
38782,6410,0
17315,15196,0
10490,6487,0
144825,4841,0
42369,4884,0
132740,5628,0
144825,320,0
36777,18122,0
27376,8896,0
151008,17054,0
72731,17579,0
173747,478,0
106501,5878,0
27963,673,0
52228,5843,0
79645,12997,0
90456,4686,0
1083,3455,0
117026,12269,0
48235,7611,0
10490,5065,0
61239,1665,0
61239,8567,0
179600,13420,0
159403,1737,0
116168,554,0
31718,17024,0
43143,8458,0
119536,5548,0
150372,14143,0
57893,10704,0
48235,8346,0
115988,13434,0
156643,5988,0
55003,17354,0
153625,16937,0
4606,2064,0
167015,11600,0
169321,7561,0
164036,151,0
79963,7901,0
60295,17676,0
156643,7897,0
60530,5417,0
20033,4882,0
856,10368,0
139785,15456,0
37661,8278,0
146488,1661,0
68195,2086,0
127865,13313,0
76594,2007,0
68195,8327,0
156643,8305,0
32723,14401,0
17302,7266,0
173920,12334,0
50492,7440,0
28058,8287,0
37661,16430,0
131279,9741,0
37661,6556,0
160027,5803,0
620,17596,0
135534,2498,0
156097,17363,0
91173,13266,0
126649,6035,0
120404,1396,0
170564,16706,0
58259,16100,0
77238,4895,0
180767,13198,0
61583,15365,0
5427,15602,0
182827,17508,0
73011,526,0
19436,14975,0
147969,11586,0
170564,15401,0
142682,15714,0
134046,841,0
134579,16374,0
116168,4479,0
1083,3618,0
7845,16481,0
120404,6256,0
52228,2303,0
21912,2526,0
17302,7986,0
66800,8658,0
135534,6105,0
58259,11728,0
176251,8125,0
21912,5261,0
130461,7064,0
180920,8141,0
80233,7189,0
60295,8795,0
21004,4519,0
85089,8867,0
169321,8787,0
16896,3118,0
127422,11392,0
32662,16669,0
74779,14206,0
55003,18055,0
10558,6515,0
85093,16918,0
63684,3990,0
139448,10818,0
130461,11270,0
161127,12669,0
181989,16520,0
127422,11430,0
68527,10629,0
120851,16585,0
9995,9867,0
89934,12305,0
58259,12879,0
32896,15961,0
20033,7244,0
53511,5710,0
116168,10162,0
121711,17072,0
126095,15439,0
169866,11629,0
141303,1405,0
77238,11576,0
50492,12624,0
48235,9339,0
146575,15720,0
70330,643,0
178121,15947,0
117392,2673,0
62482,554,0
62482,14249,0
131279,5989,0
141042,2496,0
18101,15193,0
78862,8491,0
70330,16000,0
94897,14036,0
38336,694,0
75889,10348,0
4822,14615,0
160027,5293,0
134579,15733,0
177065,10207,0
106501,9728,0
176563,16925,0
180767,8100,0
118203,5729,0
80233,6187,0
103240,240,0
96032,13092,0
140540,3758,0
9400,3276,0
177065,3908,0
141303,9906,0
94897,838,0
135479,1660,0
28058,2091,0
32723,4309,0
60295,10618,0
28229,4157,0
4417,11679,0
118044,3249,0
32890,11579,0
91059,3630,0
37661,7648,0
53584,12058,0
118203,17632,0
56449,330,0
150372,11324,0
4606,2945,0
4606,7633,0
28058,4989,0
164353,11548,0
92217,11231,0
177065,10428,0
10490,17976,0
117392,9540,0
180767,6925,0
4606,12969,0
177065,10502,0
18087,9097,0
19436,14720,0
5425,16281,0
82408,7604,0
10490,6981,0
125625,16547,0
51159,5951,0
50492,9125,0
27376,15764,0
120851,9151,0
57815,2869,0
62482,115,0
81597,8884,0
153625,15153,0
19589,2104,0
37709,2157,0
620,3404,0
99161,522,0
128041,7769,0
62970,14094,0
101402,11726,0
51159,6651,0
52695,12383,0
152780,1271,0
101402,10320,0
18087,15354,0
74355,12047,0
91059,15384,0
54770,1440,0
92860,15510,0
9995,5478,0
139785,13608,0
151325,16690,0
65424,12508,0
7845,8683,0
54770,15289,0
7845,6428,0
63684,16947,0
103112,2309,0
101402,13476,0
106681,1664,0
69552,13573,0
32890,1087,0
17302,12191,0
145654,5621,0
123369,8590,0
115988,15053,0
178121,17365,0
96032,12982,0
80045,6390,0
53896,9622,0
151268,4239,0
139582,349,0
61583,11243,0
132740,3088,0
111931,16278,0
16057,17693,0
170564,5924,0
97096,14525,0
27376,4794,0
85093,11667,0
70330,3086,0
179567,10748,0
19589,10392,0
91059,2752,0
118203,939,0
81597,7574,0
181989,3231,0
18101,3823,0
58259,17057,0
71668,4315,0
17302,423,0
51159,18099,0
4417,17807,0
20033,12701,0
56963,15600,0
60295,4486,0
140540,17620,0
147969,5988,0
176054,14206,0
60295,13285,0
26085,12449,0
29458,5639,0
48235,9813,0
179940,17148,0
17583,5479,0
6952,13278,0
130461,6956,0
141303,6490,0
169866,12789,0
154485,12479,0
7845,355,0
43621,14612,0
11931,2689,0
57815,9594,0
92217,9055,0
128041,1405,0
143122,12390,0
139785,4069,0
130461,15657,0
127685,2212,0
62970,6160,0
57815,14330,0
57815,2183,0
127865,16055,0
123369,5927,0
159403,14167,0
620,5889,0
70330,13483,0
29703,12872,0
166151,15155,0
17315,16843,0
178121,16371,0
168538,5764,0
69552,12250,0
44355,3227,0
141303,11393,0
60840,15959,0
75889,4465,0
146575,7173,0
120935,6088,0
88743,9618,0
147815,6974,0
51159,12050,0
88743,13007,0
90456,12799,0
16896,17822,0
117392,13559,0
31718,17838,0
128164,6121,0
91173,12111,0
53896,12922,0
7108,5688,0
26085,3019,0
20033,4382,0
26808,4827,0
173920,13689,0
60530,2836,0
12061,8683,0
82408,17247,0
21004,2681,0
140540,17148,0
146575,4363,0
65424,14491,0
37411,1974,0
164036,558,0
57822,2199,0
111016,5103,0
61583,15442,0
27376,3534,0
65585,12168,0
7108,5733,0
9300,9990,0
4606,5649,0
52228,14606,0
141303,12381,0
141303,5549,0
136269,17219,0
64576,546,0
65585,6741,0
78862,11783,0
118667,10501,0
139582,7526,0
32723,7041,0
85093,7034,0
146163,11416,0
18087,1793,0
37411,9510,0
71668,2910,0
151268,17201,0
61583,4068,0
104346,11237,0
36777,10712,0
38782,7732,0
60295,6035,0
176563,9647,0
136269,5298,0
23127,11041,0
9995,9958,0
120935,1938,0
166151,5729,0
117229,12712,0
143122,14585,0
125625,16766,0
116287,9456,0
108028,13536,0
15007,3241,0
133183,12540,0
173920,15048,0
117799,7189,0
121597,7803,0
54770,10598,0
6952,11685,0
21912,17191,0
60530,16337,0
85093,3043,0
144825,909,0
6606,17042,0
47250,1315,0
42369,8624,0
4387,5984,0
62970,7360,0
165885,14369,0
43143,14061,0
12508,12415,0
168538,723,0
144522,15502,0
143122,15705,0
886,13804,0
886,11605,0
85093,1664,0
102228,1505,0
52228,5254,0
113974,3737,0
133183,13445,0
147969,17647,0
173752,12868,0
55003,18133,0
135479,12007,0
79918,1849,0
146058,8166,0
60530,7422,0
164084,8153,0
32890,3105,0
166151,11131,0
57822,11969,0
32890,5934,0
57822,13590,0
5427,12161,0
120404,17939,0
117229,1177,0
154485,909,0
1083,17,0
62482,16186,0
161127,16473,0
134579,6271,0
127422,2984,0
133183,2923,0
12508,2946,0
37709,5704,0
132740,18132,0
117026,523,0
53511,9172,0
173996,15574,0
19436,6656,0
85089,7899,0
79918,1384,0
10490,7580,0
120404,12714,0
97096,7078,0
76594,12170,0
38782,10648,0
121711,5477,0
139582,201,0
17583,4525,0
176251,17521,0
56963,15705,0
119536,2889,0
116287,16626,0
164353,9609,0
16057,5821,0
116287,17056,0
119536,1054,0
37709,13902,0
121711,17591,0
135534,16794,0
139785,6441,0
57815,11231,0
126095,4861,0
168538,11295,0
10490,4298,0
79918,6256,0
181989,895,0
179940,9420,0
169321,12243,0
120404,17822,0
179940,6735,0
116287,16043,0
856,11645,0
111931,1753,0
105545,6989,0
21912,10909,0
42865,14861,0
79963,17317,0
51159,10364,0
25558,16979,0
111016,7920,0
116168,15636,0
88743,10772,0
8970,768,0
85093,1137,0
19589,11044,0
182827,7147,0
92860,2501,0
50492,10369,0
18087,12619,0
70330,14242,0
118044,11602,0
167414,17742,0
124784,14356,0
118667,15609,0
106501,14113,0
56449,9808,0
24340,2576,0
127422,3986,0
141042,12166,0
179600,1490,0
61325,14765,0
52695,1132,0
139582,10391,0
173747,15964,0
